home_strength,away_strength,strength_diff,home_category,away_category,matchup_type,home_attack,away_attack,attack_diff,home_defense,away_defense,defense_diff,home_fifa,away_fifa,fifa_diff,score,home_goals,away_goals,goal_diff,total_goals,result
28.6,31.4,-2.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.1,1.66,-0.5599999999999998,1.13,1.05,0.07999999999999985,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,89.0,-57.6,Fraca,Muito Forte,Fraca vs Muito Forte,1.66,2.18,-0.5200000000000002,1.05,0.58,0.4700000000000001,1500.0,1834.12,-334.1199999999999,0x3,0,3,-3,3,A
31.4,45.4,-14.0,Fraca,Média,Fraca vs Média,1.66,1.84,-0.18000000000000016,1.05,1.07,-0.020000000000000018,1500.0,1585.51,-85.50999999999999,0x2,0,2,-2,2,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x4,1,4,-3,5,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
19.3,36.3,-16.999999999999996,Muito Fraca,Fraca,Muito Fraca vs Fraca,1.4,1.61,-0.2100000000000002,1.17,1.23,-0.06000000000000005,1435.0,1540.43,-105.43000000000006,0x1,0,1,-1,1,A
19.0,62.3,-43.3,Muito Fraca,Forte,Muito Fraca vs Forte,1.27,1.95,-0.6799999999999999,1.26,0.86,0.4,1440.0,1681.88,-241.8800000000001,0x1,0,1,-1,1,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
20.9,75.4,-54.50000000000001,Fraca,Forte,Fraca vs Forte,0.98,1.94,-0.96,1.4,0.74,0.6599999999999999,1465.22,1760.46,-295.24,1x1,1,1,0,2,D
45.4,8.1,37.3,Média,Muito Fraca,Média vs Muito Fraca,1.16,0.92,0.23999999999999988,0.8,1.98,-1.18,1591.73,1410.0,181.73000000000002,4x0,4,0,4,4,H
27.4,95.2,-67.80000000000001,Fraca,Muito Forte,Fraca vs Muito Forte,0.87,2.06,-1.19,1.2,0.45,0.75,1501.5,1873.33,-371.8299999999999,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x3,2,3,-1,5,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x3,3,3,0,6,D
31.4,53.5,-22.1,Fraca,Média,Fraca vs Média,1.66,2.07,-0.4099999999999999,1.05,0.73,0.32000000000000006,1500.0,1617.02,-117.01999999999998,2x3,2,3,-1,5,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x2,3,2,1,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x0,3,0,3,3,H
31.4,49.1,-17.700000000000003,Fraca,Média,Fraca vs Média,1.66,2.0,-0.3400000000000001,1.05,0.93,0.12,1500.0,1599.45,-99.45000000000005,1x3,1,3,-2,4,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
45.4,31.4,14.0,Média,Fraca,Média vs Fraca,1.77,1.66,0.1100000000000001,0.75,1.05,-0.30000000000000004,1574.01,1500.0,74.00999999999999,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x3,2,3,-1,5,A
31.4,44.7,-13.300000000000004,Fraca,Média,Fraca vs Média,1.66,1.56,0.09999999999999987,1.05,0.91,0.14,1500.0,1581.56,-81.55999999999995,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,63.7,-32.300000000000004,Fraca,Forte,Fraca vs Forte,1.66,1.8,-0.14000000000000012,1.05,0.64,0.41000000000000003,1500.0,1684.86,-184.8599999999999,0x1,0,1,-1,1,A
31.4,28.9,2.5,Fraca,Fraca,Fraca vs Fraca,1.66,1.38,0.28,1.05,0.83,0.22000000000000008,1500.0,1482.39,17.6099999999999,0x0,0,0,0,0,D
42.6,36.3,6.300000000000004,Média,Fraca,Média vs Fraca,1.88,1.61,0.2699999999999998,0.89,1.23,-0.33999999999999997,1559.15,1540.43,18.720000000000027,2x1,2,1,1,3,H
59.0,62.3,-3.299999999999997,Média,Forte,Média vs Forte,1.42,1.95,-0.53,0.9,0.86,0.040000000000000036,1675.75,1681.88,-6.130000000000109,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
73.4,31.4,42.00000000000001,Forte,Fraca,Forte vs Fraca,1.98,1.66,0.32000000000000006,0.46,1.05,-0.5900000000000001,1736.56,1500.0,236.55999999999995,4x0,4,0,4,4,H
31.4,42.3,-10.899999999999999,Fraca,Média,Fraca vs Média,1.66,1.56,0.09999999999999987,1.05,0.69,0.3600000000000001,1500.0,1556.72,-56.72000000000003,0x1,0,1,-1,1,A
31.4,24.6,6.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.66,1.27,0.3899999999999999,1.05,1.13,-0.07999999999999985,1500.0,1470.0,30.0,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x2,1,2,-1,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
31.4,63.7,-32.300000000000004,Fraca,Forte,Fraca vs Forte,1.66,1.8,-0.14000000000000012,1.05,0.64,0.41000000000000003,1500.0,1684.86,-184.8599999999999,0x1,0,1,-1,1,A
19.3,31.4,-12.099999999999998,Muito Fraca,Fraca,Muito Fraca vs Fraca,1.4,1.66,-0.26,1.17,1.05,0.11999999999999988,1435.0,1500.0,-65.0,3x0,3,0,3,3,H
30.2,77.0,-46.8,Fraca,Forte,Fraca vs Forte,1.42,2.45,-1.0300000000000002,1.24,0.8,0.43999999999999995,1506.77,1760.38,-253.61000000000013,0x0,0,0,0,0,D
35.0,65.6,-30.599999999999994,Fraca,Forte,Fraca vs Forte,1.67,1.75,-0.08000000000000007,1.26,1.07,0.18999999999999995,1532.04,1716.88,-184.84000000000015,3x3,3,3,0,6,D
94.9,31.9,63.00000000000001,Muito Forte,Fraca,Muito Forte vs Fraca,2.33,1.55,0.78,0.79,1.06,-0.27,1877.18,1506.34,370.84000000000015,3x0,3,0,3,3,H
55.2,51.6,3.6000000000000014,Média,Média,Média vs Média,1.77,1.9,-0.1299999999999999,1.18,0.9,0.2799999999999999,1654.69,1616.75,37.940000000000055,2x2,2,2,0,4,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x2,1,2,-1,3,A
24.7,31.4,-6.699999999999999,Fraca,Fraca,Fraca vs Fraca,1.09,1.66,-0.5699999999999998,1.24,1.05,0.18999999999999995,1480.0,1500.0,-20.0,5x0,5,0,5,5,H
63.9,20.8,43.099999999999994,Forte,Fraca,Forte vs Fraca,1.62,1.06,0.56,0.88,1.22,-0.33999999999999997,1701.3,1455.0,246.29999999999995,4x0,4,0,4,4,H
27.4,20.9,6.5,Fraca,Fraca,Fraca vs Fraca,0.87,0.98,-0.10999999999999999,1.2,1.4,-0.19999999999999996,1501.5,1465.22,36.27999999999997,2x1,2,1,1,3,H
58.7,45.4,13.300000000000004,Média,Média,Média vs Média,1.34,1.16,0.18000000000000016,0.82,0.8,0.019999999999999907,1672.62,1591.73,80.88999999999987,0x0,0,0,0,0,D
95.2,8.1,87.10000000000001,Muito Forte,Muito Fraca,Muito Forte vs Muito Fraca,2.06,0.92,1.1400000000000001,0.45,1.98,-1.53,1873.33,1410.0,463.3299999999999,6x0,6,0,6,6,H
75.4,21.3,54.10000000000001,Forte,Fraca,Forte vs Fraca,1.94,0.89,1.0499999999999998,0.74,1.15,-0.4099999999999999,1760.46,1460.0,300.46000000000004,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
53.5,31.4,22.1,Média,Fraca,Média vs Fraca,2.07,1.66,0.4099999999999999,0.73,1.05,-0.32000000000000006,1617.02,1500.0,117.01999999999998,4x1,4,1,3,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
49.1,31.4,17.700000000000003,Média,Fraca,Média vs Fraca,2.0,1.66,0.3400000000000001,0.93,1.05,-0.12,1599.45,1500.0,99.45000000000005,3x2,3,2,1,5,H
61.5,45.4,16.1,Forte,Média,Forte vs Média,2.67,1.77,0.8999999999999999,0.67,0.75,-0.07999999999999996,1650.12,1574.01,76.1099999999999,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
31.4,28.9,2.5,Fraca,Fraca,Fraca vs Fraca,1.66,1.38,0.28,1.05,0.83,0.22000000000000008,1500.0,1482.39,17.6099999999999,0x1,0,1,-1,1,A
19.0,14.8,4.199999999999999,Muito Fraca,Muito Fraca,Muito Fraca vs Muito Fraca,1.27,1.15,0.1200000000000001,1.26,1.35,-0.09000000000000008,1440.0,1420.0,20.0,0x0,0,0,0,0,D
8.1,31.4,-23.299999999999997,Muito Fraca,Fraca,Muito Fraca vs Fraca,1.59,1.66,-0.06999999999999984,1.44,1.05,0.3899999999999999,1370.0,1500.0,-130.0,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,14.3,17.099999999999998,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,2.45,-0.7900000000000003,1.05,1.26,-0.20999999999999996,1500.0,1380.0,120.0,3x5,3,5,-2,8,A
70.2,92.6,-22.39999999999999,Forte,Muito Forte,Forte vs Muito Forte,2.11,2.17,-0.06000000000000005,0.93,0.88,0.050000000000000044,1730.71,1870.0,-139.28999999999996,1x2,1,2,-1,3,A
64.4,31.4,33.00000000000001,Forte,Fraca,Forte vs Fraca,1.9,1.66,0.24,0.99,1.05,-0.06000000000000005,1702.06,1500.0,202.05999999999995,4x1,4,1,3,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x2,0,2,-2,2,A
67.7,74.8,-7.099999999999994,Forte,Forte,Forte vs Forte,2.21,2.36,-0.1499999999999999,1.21,0.99,0.21999999999999997,1724.15,1756.27,-32.11999999999989,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
36.7,31.4,5.300000000000004,Fraca,Fraca,Fraca vs Fraca,1.4,1.66,-0.26,1.45,1.05,0.3999999999999999,1557.47,1500.0,57.47000000000003,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x4,2,4,-2,6,A
33.9,31.4,2.5,Fraca,Fraca,Fraca vs Fraca,1.27,1.66,-0.3899999999999999,1.14,1.05,0.08999999999999986,1529.71,1500.0,29.710000000000036,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x3,1,3,-2,4,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x3,0,3,-3,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x3,0,3,-3,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x2,0,2,-2,2,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x1,2,1,1,3,H
31.4,89.0,-57.6,Fraca,Muito Forte,Fraca vs Muito Forte,1.66,2.18,-0.5200000000000002,1.05,0.58,0.4700000000000001,1500.0,1834.12,-334.1199999999999,1x3,1,3,-2,4,A
31.4,28.6,2.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.66,1.1,0.5599999999999998,1.05,1.13,-0.07999999999999985,1500.0,1500.0,0.0,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
45.4,31.4,14.0,Média,Fraca,Média vs Fraca,1.84,1.66,0.18000000000000016,1.07,1.05,0.020000000000000018,1585.51,1500.0,85.50999999999999,5x1,5,1,4,6,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x2,0,2,-2,2,A
62.3,36.3,26.0,Forte,Fraca,Forte vs Fraca,1.95,1.61,0.33999999999999986,0.86,1.23,-0.37,1681.88,1540.43,141.45000000000005,2x0,2,0,2,2,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
73.4,31.4,42.00000000000001,Forte,Fraca,Forte vs Fraca,1.98,1.66,0.32000000000000006,0.46,1.05,-0.5900000000000001,1736.56,1500.0,236.55999999999995,5x0,5,0,5,5,H
65.6,30.2,35.39999999999999,Forte,Fraca,Forte vs Fraca,1.75,1.42,0.33000000000000007,1.07,1.24,-0.16999999999999993,1716.88,1506.77,210.11000000000013,2x1,2,1,1,3,H
35.0,77.0,-42.0,Fraca,Forte,Fraca vs Forte,1.67,2.45,-0.7800000000000002,1.26,0.8,0.45999999999999996,1532.04,1760.38,-228.34000000000015,1x3,1,3,-2,4,A
31.9,55.2,-23.300000000000004,Fraca,Média,Fraca vs Média,1.55,1.77,-0.21999999999999997,1.06,1.18,-0.11999999999999988,1506.34,1654.69,-148.35000000000014,2x0,2,0,2,2,H
94.9,51.6,43.300000000000004,Muito Forte,Média,Muito Forte vs Média,2.33,1.9,0.43000000000000016,0.79,0.9,-0.10999999999999999,1877.18,1616.75,260.43000000000006,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x3,0,3,-3,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,24.7,6.699999999999999,Fraca,Fraca,Fraca vs Fraca,1.66,1.09,0.5699999999999998,1.05,1.24,-0.18999999999999995,1500.0,1480.0,20.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x1,0,1,-1,1,A
42.3,31.4,10.899999999999999,Média,Fraca,Média vs Fraca,1.56,1.66,-0.09999999999999987,0.69,1.05,-0.3600000000000001,1556.72,1500.0,56.72000000000003,2x0,2,0,2,2,H
44.7,31.4,13.300000000000004,Média,Fraca,Média vs Fraca,1.56,1.66,-0.09999999999999987,0.91,1.05,-0.14,1581.56,1500.0,81.55999999999995,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x1,4,1,3,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
28.9,31.4,-2.5,Fraca,Fraca,Fraca vs Fraca,1.38,1.66,-0.28,0.83,1.05,-0.22000000000000008,1482.39,1500.0,-17.6099999999999,4x1,4,1,3,5,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,5x0,5,0,5,5,H
63.7,31.4,32.300000000000004,Forte,Fraca,Forte vs Fraca,1.8,1.66,0.14000000000000012,0.64,1.05,-0.41000000000000003,1684.86,1500.0,184.8599999999999,4x0,4,0,4,4,H
31.4,19.3,12.099999999999998,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,1.4,0.26,1.05,1.17,-0.11999999999999988,1500.0,1435.0,65.0,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x3,1,3,-2,4,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x0,0,0,0,0,D
31.4,14.3,17.099999999999998,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,2.45,-0.7900000000000003,1.05,1.26,-0.20999999999999996,1500.0,1380.0,120.0,1x3,1,3,-2,4,A
31.4,67.7,-36.300000000000004,Fraca,Forte,Fraca vs Forte,1.66,2.21,-0.55,1.05,1.21,-0.15999999999999992,1500.0,1724.15,-224.1500000000001,1x2,1,2,-1,3,A
31.4,74.8,-43.4,Fraca,Forte,Fraca vs Forte,1.66,2.36,-0.7,1.05,0.99,0.06000000000000005,1500.0,1756.27,-256.27,1x1,1,1,0,2,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x0,2,0,2,2,H
36.7,31.4,5.300000000000004,Fraca,Fraca,Fraca vs Fraca,1.4,1.66,-0.26,1.45,1.05,0.3999999999999999,1557.47,1500.0,57.47000000000003,1x0,1,0,1,1,H
31.4,33.9,-2.5,Fraca,Fraca,Fraca vs Fraca,1.66,1.27,0.3899999999999999,1.05,1.14,-0.08999999999999986,1500.0,1529.71,-29.710000000000036,2x2,2,2,0,4,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x2,2,2,0,4,D
21.3,58.7,-37.400000000000006,Fraca,Média,Fraca vs Média,0.89,1.34,-0.45000000000000007,1.15,0.82,0.32999999999999996,1460.0,1672.62,-212.6199999999999,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x0,3,0,3,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,5x1,5,1,4,6,H
24.6,31.4,-6.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.27,1.66,-0.3899999999999999,1.13,1.05,0.07999999999999985,1470.0,1500.0,-30.0,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x1,4,1,3,5,H
31.4,8.1,23.299999999999997,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,1.59,0.06999999999999984,1.05,1.44,-0.3899999999999999,1500.0,1370.0,130.0,2x2,2,2,0,4,D
31.4,14.8,16.599999999999998,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,1.15,0.51,1.05,1.35,-0.30000000000000004,1500.0,1420.0,80.0,2x3,2,3,-1,5,A
31.4,19.0,12.399999999999999,Fraca,Muito Fraca,Fraca vs Muito Fraca,1.66,1.27,0.3899999999999999,1.05,1.26,-0.20999999999999996,1500.0,1440.0,60.0,0x2,0,2,-2,2,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x3,2,3,-1,5,A
31.4,92.6,-61.199999999999996,Fraca,Muito Forte,Fraca vs Muito Forte,1.66,2.17,-0.51,1.05,0.88,0.17000000000000004,1500.0,1870.0,-370.0,1x4,1,4,-3,5,A
64.4,70.2,-5.799999999999997,Forte,Forte,Forte vs Forte,1.9,2.11,-0.20999999999999996,0.99,0.93,0.05999999999999994,1702.06,1730.71,-28.65000000000009,2x2,2,2,0,4,D
89.0,31.4,57.6,Muito Forte,Fraca,Muito Forte vs Fraca,2.18,1.66,0.5200000000000002,0.58,1.05,-0.4700000000000001,1834.12,1500.0,334.1199999999999,1x2,1,2,-1,3,A
31.4,28.6,2.799999999999997,Fraca,Fraca,Fraca vs Fraca,1.66,1.1,0.5599999999999998,1.05,1.13,-0.07999999999999985,1500.0,1500.0,0.0,1x2,1,2,-1,3,A
45.4,31.4,14.0,Média,Fraca,Média vs Fraca,1.84,1.66,0.18000000000000016,1.07,1.05,0.020000000000000018,1585.51,1500.0,85.50999999999999,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x0,3,0,3,3,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,0x3,0,3,-3,3,A
8.1,63.9,-55.8,Muito Fraca,Forte,Muito Fraca vs Forte,0.92,1.62,-0.7000000000000001,1.98,0.88,1.1,1410.0,1701.3,-291.29999999999995,1x0,1,0,1,1,H
45.4,27.4,18.0,Média,Fraca,Média vs Fraca,1.16,0.87,0.2899999999999999,0.8,1.2,-0.3999999999999999,1591.73,1501.5,90.23000000000002,0x0,0,0,0,0,D
20.9,95.2,-74.30000000000001,Fraca,Muito Forte,Fraca vs Muito Forte,0.98,2.06,-1.08,1.4,0.45,0.95,1465.22,1873.33,-408.1099999999999,1x1,1,1,0,2,D
20.8,75.4,-54.60000000000001,Fraca,Forte,Fraca vs Forte,1.06,1.94,-0.8799999999999999,1.22,0.74,0.48,1455.0,1760.46,-305.46000000000004,1x2,1,2,-1,3,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x3,1,3,-2,4,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,3x1,3,1,2,4,H
31.4,53.5,-22.1,Fraca,Média,Fraca vs Média,1.66,2.07,-0.4099999999999999,1.05,0.73,0.32000000000000006,1500.0,1617.02,-117.01999999999998,0x0,0,0,0,0,D
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x1,1,1,0,2,D
31.4,49.1,-17.700000000000003,Fraca,Média,Fraca vs Média,1.66,2.0,-0.3400000000000001,1.05,0.93,0.12,1500.0,1599.45,-99.45000000000005,0x2,0,2,-2,2,A
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,4x0,4,0,4,4,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,1x0,1,0,1,1,H
31.4,31.4,0.0,Fraca,Fraca,Fraca vs Fraca,1.66,1.66,0.0,1.05,1.05,0.0,1500.0,1500.0,0.0,2x2,2,2,0,4,D
